game_id|game_name|game_info|game_size
Space%20Harrier%20II.zip|Space Harrier II|293.96 KB - Rail shooter/1p - (c)1989 Sega|301017
Space%20Invaders%20%2791.zip|Space Invaders '91 (also known as Space Invaders '90)|105.93 KB - Shoot 'em up/1p - (c)1991 Taito|108473
Sparkster.zip|Sparkster|619.76 KB - Platform/1p - (c)1994 Konami|634632
Speedball%202%20-%20Brutal%20Deluxe.zip|Speedball 2: Brutal Deluxe|252.79 KB - Sports/2p - (c)1991 Arena|258852
Spider-Man%20-%20The%20Animated%20Series.zip|Spider-Man: The Animated Series|1.20 MB - Platform/1p - (c)1995 Acclaim|1263427
Spider-Man%20and%20Venom%20-%20Maximum%20Carnage.zip|Spider-Man and Venom: Maximum Carnage|951.26 KB - Beat 'em up/1p - (c)1994 Acclaim|974090
Spider-Man%20and%20Venom%20-%20Separation%20Anxiety.zip|Spider-Man and Venom: Separation Anxiety|1.07 MB - Beat 'em up/2p - (c)1995 Acclaim|1126196
Spider-Man%20and%20the%20X-Men%20in%20Arcade%27s%20Revenge.zip|Spider-Man and the X-Men in Arcade's Revenge|446.52 KB - Platform/1p - (c)1994 Flying Edge|457239
Spider-Man%20vs.%20The%20Kingpin.zip|Spider-Man vs. The Kingpin|380.58 KB - Platform/1p - (c)1991 Sega|389711
Splatterhouse%202.zip|Splatterhouse 2|457.32 KB - Beat 'em up/1p - (c)1992 Namco|468297
Splatterhouse%203.zip|Splatterhouse 3|1.05 MB - Beat 'em up/1p - (c)1993 Namco|1098348
Sports%20Talk%20Baseball.zip|Sports Talk Baseball|588.44 KB - Sports/2p - (c)1992 Sega|602565
Spot%20Goes%20to%20Hollywood.zip|Spot Goes to Hollywood|1.83 MB - Platform/1p - (c)1995 Acclaim|1919751
Star%20Trek%20-%20Deep%20Space%20Nine%20-%20Crossroads%20of%20Time.zip|Star Trek: Deep Space Nine - Crossroads of Time|599.53 KB - Action-adventure/1p - (c)1995 Playmates|613923
Star%20Trek%20-%20The%20Next%20Generation%20-%20Echoes%20from%20the%20Past.zip|Star Trek: The Next Generation - Echoes from the Past|1.06 MB - Action-adventure/1p - (c)1994 Sega|1114453
Starflight.zip|Starflight|427.62 KB - Action-adventure/1p - (c)1991 Electronic Arts|437884
Stargate.zip|Stargate|1.10 MB - Platform/1p - (c)1994 Acclaim|1150294
Steel%20Empire.zip|Steel Empire|463.96 KB - Shoot 'em up/1p - (c)1992 Flying Edge|475091
Street%20Fighter%20II%27%20-%20Special%20Champion%20Edition.zip|Street Fighter II': Special Champion Edition|1.54 MB - Fighting/2p - (c)1993 Capcom|1611524
Street%20Racer.zip|Street Racer|586.04 KB - Racing/4p - (c)1995 Ubisoft|600105
Streets%20of%20Rage.zip|Streets of Rage|365.39 KB - Beat 'em up/2p - (c)1991 Sega|374158
Streets%20of%20Rage%202.zip|Streets of Rage 2|1018.57 KB - Beat 'em up/2p - (c)1992 Sega|1043019
Streets%20of%20Rage%203.zip|Streets of Rage 3|1.62 MB - Beat 'em up/2p - (c)1994 Sega|1694472
Strider.zip|Strider|664.23 KB - Platform/1p - (c)1990 Sega|680176
Strider%20Returns%20-%20Journey%20from%20Darkness.zip|Strider Returns: Journey from Darkness (also known as Strider II)|596.47 KB - Platform/1p - (c)1990 U.S. Gold|610781
Striker.zip|Striker|971.27 KB - Sports/2p - (c)1994 Sega|994583
Sub-Terrania.zip|Sub-Terrania|946.88 KB - Shoot 'em up/1p - (c)1993 Scavenger|969609
Sunset%20Riders.zip|Sunset Riders|359.45 KB - Run and gun/2p - (c)1992 Konami|368076
Super%20Baseball%202020.zip|Super Baseball 2020|1.03 MB - Sports/2p - (c)1994 Electronic Arts|1084998
Super%20Battletank%20-%20War%20in%20the%20Gulf.zip|Super Battletank - War in the Gulf|288.91 KB|295848
Super%20Fantasy%20Zone.zip|Super Fantasy Zone|430.27 KB - Shoot 'em up/1p - (c)1993 Sunsoft|440601
Super%20Hang-On.zip|Super Hang-On|254.79 KB - Racing/1p - (c)1989 Sega|260905
Super%20Hydlide.zip|Super Hydlide|250.34 KB - Role-playing/1p - (c)1990 Seismic Software|256353
Super%20Monaco%20GP.zip|Super Monaco GP|386.21 KB - Racing/1p - (c)1990 Sega|395484
Super%20Skidmarks.zip|Super Skidmarks|1.12 MB - Racing/4p - (c)1995 Codemasters|1178105
Super%20Smash%20T.V..zip|Super Smash T.V.|324.15 KB - Run and gun/2p - (c)1992 Flying Edge|331925
Super%20Street%20Fighter%20II.zip|Super Street Fighter II|2.72 MB - Fighting/2p - (c)1994 Capcom|2856105
Super%20Volleyball.zip|Super Volleyball|90.06 KB - Sports/2p - (c)1991 Video System|92224
Superman.zip|Superman|393.39 KB - Platform/1p - (c)1992 Sunsoft|402835
Sword%20of%20Vermilion.zip|Sword of Vermilion|376.05 KB - Role-playing/1p - (c)1990 Sega|385079
Syd%20of%20Valis.zip|Syd of Valis (also known as SD Valis)|282.92 KB - Platform/1p - (c)1992 Renovation Products|289712
Sylvester%20and%20Tweety%20in%20Cagey%20Capers.zip|Sylvester and Tweety in Cagey Capers|723.14 KB - Platform/1p - (c)1994 Time Warner Interactive|740495
Syndicate.zip|Syndicate|1.08 MB - Strategy/2p - (c)1994 Electronic Arts|1132051
T2%20-%20The%20Arcade%20Game.zip|T2: The Arcade Game|478.14 KB - Light gun/2p - (c)1992 Acclaim|489616
TaleSpin.zip|TaleSpin|353.65 KB|362142
Target%20Earth.zip|Target Earth (also known as Assault Suit Leynos)|265.62 KB - Run and gun/1p - (c)1990 DreamWorks|271999
Taz-Mania.zip|Taz-Mania|333.70 KB - Platform/1p - (c)1992 Sega|341705
Taz%20in%20Escape%20from%20Mars.zip|Taz in Escape from Mars|1.03 MB - Platform/1p - (c)1994 Sega|1081183
Team%20USA%20Basketball.zip|Team USA Basketball|570.06 KB - Sports/2p - (c)1992 Electronic Arts|583745
Technoclash.zip|Technoclash|521.19 KB - Action-adventure/1p - (c)1993 Electronic Arts|533694
Tecmo%20Super%20Baseball.zip|Tecmo Super Baseball|639.15 KB - Sports/2p - (c)1994 Tecmo|654487
Tecmo%20Super%20Bowl.zip|Tecmo Super Bowl|440.24 KB - Sports/2p - (c)1993 Tecmo|450809
Tecmo%20Super%20Bowl%20II%20-%20Special%20Edition.zip|Tecmo Super Bowl II: Special Edition|975.60 KB - Sports/2p - (c)1994 Tecmo|999019
Tecmo%20Super%20Bowl%20III%20-%20Final%20Edition.zip|Tecmo Super Bowl III: Final Edition|874.15 KB - Sports/2p - (c)1995 Tecmo|895127
Tecmo%20Super%20Hockey.zip|Tecmo Super Hockey|590.34 KB - Sports/2p - (c)1994 Tecmo|604504
Tecmo%20Super%20NBA%20Basketball.zip|Tecmo Super NBA Basketball|636.48 KB - Sports/2p - (c)1993 Tecmo|651752
Teenage%20Mutant%20Ninja%20Turtles%20-%20The%20Hyperstone%20Heist.zip|Teenage Mutant Ninja Turtles: The Hyperstone Heist|655.44 KB - Beat 'em up/2p - (c)1992 Konami|671169
Teenage%20Mutant%20Ninja%20Turtles%20-%20Tournament%20Fighters.zip|Teenage Mutant Ninja Turtles: Tournament Fighters|1.07 MB - Fighting/2p - (c)1993 Konami|1126811
Terminator%2C%20The.zip|Terminator, The|399.79 KB|409383
Terminator%202%20-%20Judgment%20Day.zip|Terminator 2: Judgment Day|622.72 KB - Action-adventure/1p - (c)1991 Flying Edge|637665
Tetris.zip|Tetris|124.62 KB - Puzzle/2p - (c)2019 Sega|127613
Theme%20Park.zip|Theme Park|730.20 KB - Simulation/1p - (c)1995 Electronic Arts|747729
Thunder%20Force%20II.zip|Thunder Force II|373.58 KB - Shoot 'em up/1p - (c)1989 Sega|382545
Thunder%20Force%20III.zip|Thunder Force III|340.21 KB - Shoot 'em up/1p - (c)1990 Technosoft|348373
Tick%2C%20The.zip|Tick, The|935.09 KB|957529
Tinhead.zip|Tinhead|478.26 KB - Platform/1p - (c)1993 Ballistic|489735
Tintin%20in%20Tibet.zip|Tintin in Tibet|855.93 KB - Platform/1p - (c)1995 Infogrames|876471
Tiny%20Toon%20Adventures%20-%20ACME%20All-Stars.zip|Tiny Toon Adventures: ACME All-Stars|570.12 KB - Sports/4p - (c)1994 Konami|583808
Tiny%20Toon%20Adventures%20-%20Buster%27s%20Hidden%20Treasure.zip|Tiny Toon Adventures: Buster's Hidden Treasure|360.50 KB - Platform/1p - (c)1993 Konami|369153
Todd%27s%20Adventures%20in%20Slime%20World.zip|Todd's Adventures in Slime World|215.47 KB - Action-adventure/2p - (c)1991 Renovation Products|220643
ToeJam%20%26%20Earl.zip|ToeJam & Earl|606.18 KB - Action-adventure/2p - (c)1992 Sega|620731
ToeJam%20%26%20Earl%20in%20Panic%20on%20Funkotron.zip|ToeJam & Earl in Panic on Funkotron|1.29 MB - Platform/2p - (c)1993 Sega|1354380
Toki%20-%20Going%20Ape%20Spit.zip|Toki: Going Ape Spit|275.54 KB - Platform/2p - (c)1991 Sega|282151
Tom%20and%20Jerry%20-%20Frantic%20Antics%21.zip|Tom and Jerry: Frantic Antics!|499.06 KB - Platform/2p - (c)1994 Hi-Tech Expressions|511033
Tommy%20Lasorda%20Baseball.zip|Tommy Lasorda Baseball (also known as Super League)|278.44 KB - Sports/2p - (c)1989 Sega|285123
Top%20Gear%202.zip|Top Gear 2|434.29 KB - Racing/2p - (c)1994 Vic Tokai|444710
Toughman%20Contest.zip|Toughman Contest|2.72 MB - Fighting/2p - (c)1995 Electronic Arts|2852697
Toy%20Story.zip|Toy Story|2.58 MB|2701949
Translations%2FAdvanced%20Daisenryaku%20-%20Deutsch%20Dengeki%20Sakusen.zip|Advanced Daisenryaku: Deutsch Dengeki Sakusen|733.34 KB - Strategy/8p - (c)1991 Sega|750944
Translations%2FBahamut%20Senki.zip|Bahamut Senki (also known as Record of the Bahamut War)|497.90 KB - Role-playing (T)/4p - (c)1991 Sega|509848
Translations%2FBare%20Knuckle%20III.zip|Bare Knuckle III (also known as Streets of Rage 3)|1.70 MB - Beat 'em up/2p - (c)1994 Sega|1784370
Translations%2FBarver%20Battle%20Saga%20-%20Tai%20Kong%20Zhan%20Shi.zip|Barver Battle Saga: Tai Kong Zhan Shi (also known as Brave Battle Saga: Legend of the Magic Warrior)|1.02 MB - Role-playing/1p - (c)1996 ChuanPu Technology|1073249
Translations%2FBattle%20Golfer%20Yui.zip|Battle Golfer Yui|298.71 KB - Sports/2p - (c)1991 Sega|305876
Translations%2FBattle%20Mania%20Daiginjou.zip|Battle Mania Daiginjou (also known as Trouble Shooter Vintage)|714.24 KB - Shoot 'em up/1p - (c)1993 Vic Tokai|731385
Translations%2FBishoujo%20Senshi%20Sailor%20Moon.zip|Bishoujo Senshi Sailor Moon|1.10 MB - Beat 'em up/1p - (c)1994 Ma-Ba|1157371
Translations%2FDahna%20-%20Megami%20Tanjou.zip|Dahna: Megami Tanjou|346.33 KB - Platform/1p - (c)1991 IGS|354638
Translations%2FDynamite%20Headdy%20%28Mega%20Drive%20version%29.zip|Dynamite Headdy (Mega Drive version)|1.34 MB - Platform/1p - (c)1994 Sega|1404377
Translations%2FFushigi%20no%20Umi%20no%20Nadia.zip|Fushigi no Umi no Nadia (also known as Nadia: The Secret of Blue Water)|825.59 KB - Adventure/1p - (c)1991 Namco|845404
Translations%2FGley%20Lancer.zip|Gley Lancer (also known as Advanced Busterhawk Gley Lancer)|774.09 KB - Shoot 'em up/1p - (c)1992 NCS|792673
Translations%2FLangrisser%20II.zip|Langrisser II (also known as Der Langrisser)|1.05 MB - Role-playing (T)/1p - (c)1994 NCS|1099384
Translations%2FLord%20Monarch%20-%20Tokoton%20Sentou%20Densetsu.zip|Lord Monarch: Tokoton Sentou Densetsu|1.26 MB - Strategy/4p - (c)1994 Sega|1324664
Translations%2FMadou%20Monogatari%20I.zip|Madou Monogatari I (also known as Sorcery Saga I)|1.17 MB - Role-playing/1p - (c)1996 Compile|1230632
Translations%2FMonster%20World%20IV%20%28Mega%20Drive%20version%29.zip|Monster World IV (Mega Drive version)|983.89 KB - Platform/1p - (c)1994 Sega|1007506
Translations%2FPanorama%20Cotton.zip|Panorama Cotton|1.27 MB - Rail shooter/1p - (c)1994 Sunsoft|1327250
Translations%2FPhantasy%20Star%20II%20-%20Amia%27s%20Adventure.zip|Phantasy Star II: Amia's Adventure|131.63 KB - Adventure/1p - (c)1991 Sega|134790
Translations%2FPhantasy%20Star%20II%20-%20Anne%27s%20Adventure.zip|Phantasy Star II: Anne's Adventure|130.77 KB - Adventure/1p - (c)1991 Sega|133909
Translations%2FPhantasy%20Star%20II%20-%20Huey%27s%20Adventure.zip|Phantasy Star II: Huey's Adventure|131.74 KB - Adventure/1p - (c)1991 Sega|134898
Translations%2FPhantasy%20Star%20II%20-%20Kinds%27s%20Adventure.zip|Phantasy Star II: Kinds's Adventure|131.82 KB - Adventure/1p - (c)1991 Sega|134983
Translations%2FPhantasy%20Star%20II%20-%20Nei%27s%20Adventure.zip|Phantasy Star II: Nei's Adventure|143.18 KB - Adventure/1p - (c)1991 Sega|146621
Translations%2FPhantasy%20Star%20II%20-%20Rudger%27s%20Adventure.zip|Phantasy Star II: Rudger's Adventure|130.51 KB - Adventure/1p - (c)1991 Sega|133647
Translations%2FPhantasy%20Star%20II%20-%20Shilka%27s%20Adventure.zip|Phantasy Star II: Shilka's Adventure|126.39 KB - Adventure/1p - (c)1991 Sega|129426
Translations%2FPhantasy%20Star%20II%20-%20Yushis%27s%20Adventure.zip|Phantasy Star II: Yushis's Adventure|129.78 KB - Adventure/1p - (c)1991 Sega|132892
Translations%2FPsy-O-Blade.zip|Psy-O-Blade (also known as Moving Adventure: Psy-O-Blade)|552.15 KB - Adventure/1p - (c)1990 Sigma Entertainment|565406
Translations%2FPulseman.zip|Pulseman|1.22 MB - Platform/1p - (c)1994 Sega|1280245
Translations%2FRent%20a%20Hero.zip|Rent a Hero|822.40 KB - Role-playing/1p - (c)1991 Sega|842137
Translations%2FStar%20Cruiser.zip|Star Cruiser|395.70 KB - Role-playing/1p - (c)1990 Namco|405198
Translations%2FTougi%20Ou%20-%20King%20Colossus.zip|Tougi Ou: King Colossus|626.63 KB - Role-playing/1p - (c)1992 Sega|641666
Translations%2FTwinkle%20Tale.zip|Twinkle Tale|533.62 KB - Run and gun/1p - (c)1992 Toyo Recording|546428
Translations%2FUndead%20Line.zip|Undead Line|432.18 KB - Shoot 'em up/1p - (c)1991 Palsoft|442555
Translations%2FVixen%20357.zip|Vixen 357|687.04 KB - Role-playing (T)/1p - (c)1992 NCS|703528
Translations%2FYu%20Yu%20Hakusho%20-%20Makyou%20Toitsusen.zip|Yu Yu Hakusho: Makyou Toitsusen (also known as Yu Yu Hakusho: Sunset Fighters)|1.19 MB - Fighting/4p - (c)1994 Sega|1245173
Traysia.zip|Traysia|583.17 KB - Role-playing/1p - (c)1992 Renovation Products|597164
Triple%20Play%20-%20Gold%20Edition.zip|Triple Play: Gold Edition|1.99 MB - Sports/4p - (c)1996 Electronic Arts|2085888
Triple%20Play%2096.zip|Triple Play 96|2.19 MB - Sports/4p - (c)1995 Electronic Arts|2299571
Trouble%20Shooter.zip|Trouble Shooter (also known as Battle Mania)|299.26 KB - Shoot 'em up/1p - (c)1991 Vic Tokai|306440
True%20Lies.zip|True Lies|1.20 MB - Run and gun/1p - (c)1995 Acclaim|1253945
Truxton.zip|Truxton (also known as Tatsujin)|226.46 KB - Shoot 'em up/1p - (c)1989 Sega|231892
Turbo%20OutRun.zip|Turbo OutRun|287.89 KB - Racing/1p - (c)1992 Sega|294795
Twin%20Cobra%20-%20Desert%20Attack%20Helicopter.zip|Twin Cobra: Desert Attack Helicopter (also known as Kyuukyoku Tiger)|346.84 KB - Shoot 'em up/1p - (c)1991 Sega|355165
Twin%20Hawk.zip|Twin Hawk (also known as Daisenpuu)|191.97 KB - Shoot 'em up/1p - (c)1990 Sega|196578
Two%20Crude%20Dudes.zip|Two Crude Dudes|538.44 KB - Beat 'em up/2p - (c)1992 Data East|551360
Tyrants%20-%20Fight%20Through%20Time.zip|Tyrants: Fight Through Time (also known as Mega-Lo-Mania)|540.96 KB - Strategy/1p - (c)1992 Virgin Interactive|553938
Ultimate%20Mortal%20Kombat%203.zip|Ultimate Mortal Kombat 3|3.19 MB - Fighting/4p - (c)1996 Williams Entertainment|3342877
Ultimate%20Qix.zip|Ultimate Qix (also known as Volfied)|137.61 KB - Puzzle/1p - (c)1991 Taito|140909
Ultimate%20Soccer.zip|Ultimate Soccer|313.31 KB - Sports/8p - (c)1993 Sega|320828
Uncharted%20Waters%20-%20New%20Horizons.zip|Uncharted Waters: New Horizons|996.34 KB - Role-playing/1p - (c)1994 Koei|1020249
Uncharted%20Waters.zip|Uncharted Waters|383.24 KB - Role-playing/1p - (c)1992 Koei|392437
Unreleased%2FBeastball.zip|Beastball|398.68 KB - Sports/2p - (c)199X Spectrum Holobyte|408249
Unreleased%2FBill%27s%20Tomato%20Game.zip|Bill's Tomato Game|442.01 KB - Puzzle/1p - (c)199X Psygnosis|452615
Unreleased%2FDanny%20Sullivan%27s%20Indy%20Heat.zip|Danny Sullivan's Indy Heat|283.80 KB - Racing/2p - (c)199X Tradewest|290616
Unreleased%2FIt%20Came%20from%20the%20Desert.zip|It Came from the Desert|290.25 KB - Action-adventure/2p - (c)199X Cinemaware|297215
Unreleased%2FJelly%20Boy.zip|Jelly Boy|596.77 KB - Platform/1p - (c)199X Electronic Arts|611090
Unreleased%2FMight%20and%20Magic%20III%20-%20Isles%20of%20Terra.zip|Might and Magic III: Isles of Terra|1.18 MB - Role-playing/1p - (c)199X CRI|1240692
Unreleased%2FMr.%20Nutz%202.zip|Mr. Nutz 2|742.51 KB - Platform/1p - (c)199X NEON Software GmbH|760334
Unreleased%2FResQ.zip|ResQ|459.92 KB - Platform/1p - (c)199X Psygnosis|470955
Unreleased%2FStone%20Protectors.zip|Stone Protectors|1.11 MB - Beat 'em up/2p - (c)199X Vic Tokai|1167975
Unreleased%2FTecmo%20Cup%20Football%20Game.zip|Tecmo Cup Football Game|332.35 KB - Sports/2p - (c)199X Tecmo|340330
Unreleased%2FTime%20Trax.zip|Time Trax|573.85 KB - Platform/1p - (c)199X Black Pearl|587625
Unreleased%2FWild%20Snake.zip|Wild Snake|176.82 KB - Puzzle/1p - (c)199X Spectrum Holobyte|181061
Urban%20Strike%20-%20The%20Sequel%20to%20Jungle%20Strike.zip|Urban Strike: The Sequel to Jungle Strike|1.01 MB - Shooter/1p - (c)1994 Electronic Arts|1055181
VR%20Troopers.zip|VR Troopers|1.09 MB - Fighting/2p - (c)1995 Sega|1141707
Valis.zip|Valis (also known as Mugen Senshi Valis)|735.18 KB - Platform/1p - (c)1991 Renovation Products|752821
Valis%20III.zip|Valis III|764.55 KB - Platform/1p - (c)1991 Renovation Products|782900
Vapor%20Trail.zip|Vapor Trail|430.96 KB - Shoot 'em up/2p - (c)1991 Renovation Products|441303
Vectorman.zip|Vectorman|1.01 MB - Platform/1p - (c)1995 Sega|1058889
Vectorman%202.zip|Vectorman 2|1.32 MB - Platform/1p - (c)1996 Sega|1380064
Viewpoint.zip|Viewpoint|599.99 KB - Shoot 'em up/2p - (c)1994 American Sammy|614391
Virtua%20Fighter%202.zip|Virtua Fighter 2|1.94 MB - Fighting/2p - (c)1997 Sega|2029379
Virtua%20Racing.zip|Virtua Racing|689.20 KB - Racing/2p - (c)1994 Sega|705738
Virtual%20Bart.zip|Virtual Bart|1.34 MB - Action/1p - (c)1994 Acclaim|1400529
Virtual%20Pinball.zip|Virtual Pinball|287.08 KB - Pinball/4p - (c)1993 Electronic Arts|293971
WWF%20Raw.zip|WWF Raw|2.09 MB - Sports/4p - (c)1994 Acclaim|2196168
WWF%20Royal%20Rumble.zip|WWF Royal Rumble|1.35 MB - Sports/2p - (c)1994 Flying Edge|1417039
WWF%20Super%20WrestleMania.zip|WWF Super WrestleMania|623.50 KB - Sports/2p - (c)1992 Flying Edge|638462
WWF%20WrestleMania%20-%20The%20Arcade%20Game.zip|WWF WrestleMania: The Arcade Game|3.15 MB - Sports/2p - (c)1995 Acclaim|3303804
Wardner.zip|Wardner|223.46 KB - Platform/1p - (c)1991 Mentrix Software|228823
Warlock.zip|Warlock|969.11 KB - Platform/1p - (c)1994 Acclaim|992373
Warsong.zip|Warsong (also known as Langrisser)|283.54 KB - Role-playing (T)/1p - (c)1991 Treco|290349
Weaponlord.zip|Weaponlord|1.96 MB - Fighting/2p - (c)1995 Namco|2056671
Wheel%20of%20Fortune.zip|Wheel of Fortune|272.33 KB - Trivia/3p - (c)1992 GameTek|278869
Where%20in%20the%20World%20Is%20Carmen%20Sandiego.zip|Where in the World Is Carmen Sandiego|716.06 KB|733249
Whip%20Rush.zip|Whip Rush|212.18 KB - Shoot 'em up/1p - (c)1990 Renovation Products|217269
Williams%20Arcade%27s%20Greatest%20Hits.zip|Williams Arcade's Greatest Hits|267.00 KB - Compilation/2p - (c)1996 Williams Entertainment|273406
Wimbledon%20Championship%20Tennis.zip|Wimbledon Championship Tennis|518.10 KB - Sports/4p - (c)1993 Sega|530531
Wings%20of%20Wor.zip|Wings of Wor (also known as Gynoug)|281.60 KB - Shoot 'em up/1p - (c)1991 DreamWorks|288354
Wiz%20%27n%27%20Liz.zip|Wiz 'n' Liz|673.05 KB - Platform/2p - (c)1993 Psygnosis|689201
Wolfchild.zip|Wolfchild|352.94 KB - Platform/1p - (c)1993 JVC Musical Industries|361407
Wolverine%20-%20Adamantium%20Rage.zip|Wolverine: Adamantium Rage|1.21 MB - Platform/1p - (c)1994 Acclaim|1267903
Wonder%20Boy%20III%20-%20Monster%20Lair.zip|Wonder Boy III: Monster Lair|214.88 KB - Platform/2p - (c)1991 Sega|220042
Wonder%20Boy%20in%20Monster%20World.zip|Wonder Boy in Monster World|516.79 KB - Action-adventure/1p - (c)1992 Sega|529192
World%20Championship%20Soccer.zip|World Championship Soccer|157.56 KB - Sports/2p - (c)1989 Sega|161346
World%20Championship%20Soccer%20II.zip|World Championship Soccer II|489.10 KB - Sports/4p - (c)1994 Sega|500835
World%20Class%20Leaderboard%20Golf.zip|World Class Leaderboard Golf|264.69 KB - Sports/4p - (c)1992 U.S. Gold|271047
World%20Heroes.zip|World Heroes|1.36 MB - Fighting/2p - (c)1994 Sega|1423764
World%20Series%20Baseball%20%2795.zip|World Series Baseball '95|1.48 MB - Sports/2p - (c)1995 Sega|1557088
World%20Series%20Baseball%20%2796.zip|World Series Baseball '96|1.48 MB - Sports/2p - (c)1996 Sega|1555537
World%20Series%20Baseball.zip|World Series Baseball|1.15 MB - Sports/2p - (c)1994 Sega|1210052
World%20Series%20Baseball%2098.zip|World Series Baseball 98|1.51 MB - Sports/2p - (c)1997 Sega|1582885
World%20Trophy%20Soccer.zip|World Trophy Soccer|229.41 KB - Sports/8p - (c)1992 Virgin Interactive|234918
World%20of%20Illusion%20Starring%20Mickey%20Mouse%20and%20Donald%20Duck.zip|World of Illusion Starring Mickey Mouse and Donald Duck|758.59 KB - Platform/2p - (c)1992 Sega|776800
Worms.zip|Worms|827.92 KB - Strategy/4p - (c)1995 Ocean Software|847793
Wrestle%20War.zip|Wrestle War|398.53 KB - Sports/2p - (c)1991 Sega|408095
X-Men.zip|X-Men|734.38 KB - Platform/2p - (c)1993 Sega|752003
X-Men%202%20-%20Clone%20Wars.zip|X-Men 2: Clone Wars|1.12 MB - Platform/2p - (c)1995 Sega|1176422
Xenon%202%20-%20Megablast.zip|Xenon 2: Megablast|255.75 KB - Shoot 'em up/2p - (c)1992 Virgin Interactive|261885
Ys%20III.zip|Ys III|714.89 KB - Role-playing/1p - (c)1991 Renovation Products|732049
Zany%20Golf.zip|Zany Golf|308.32 KB - Sports/4p - (c)1990 Electronic Arts|315717
Zero%20Tolerance.zip|Zero Tolerance|725.01 KB - Shooter (FPS)/2p - (c)1994 Accolade|742415
Zero%20Wing.zip|Zero Wing|358.54 KB - Shoot 'em up/1p - (c)1991 Sega|367147
Zero%20the%20Kamikaze%20Squirrel.zip|Zero the Kamikaze Squirrel|1.11 MB - Platform/1p - (c)1994 Sunsoft|1164690
Zombies%20Ate%20My%20Neighbors.zip|Zombies Ate My Neighbors (also known as Zombies)|527.20 KB - Run and gun/2p - (c)1993 Konami|539849
Zool%20-%20Ninja%20of%20the%20%27%27Nth%27%27%20Dimension.zip|Zool - Ninja of the ''Nth'' Dimension|525.57 KB|538188
Zoom%21.zip|Zoom!|154.69 KB - Puzzle/2p - (c)1989 Sega|158404
Zoop.zip|Zoop|101.48 KB - Puzzle/1p - (c)1995 Viacom New Media|103912
