game_name|game_ext|game_size
Activision Anthology (USA)|.zip|5043970
Advance GT2 (Japan) (En)|.zip|5306038
Advance GTA (Japan) (En) (Rev 1)|.zip|4966129
Advance GTA (Japan) (En)|.zip|4966243
Advance Guardian Heroes (Europe) (En,Fr)|.zip|4572841
Advance Guardian Heroes (Japan)|.zip|4523595
Advance Guardian Heroes (USA)|.zip|4548915
Advance Rally (Japan) (En)|.zip|3978110
Advance Wars (Europe) (En,Fr,De,Es) (Virtual Console)|.zip|3315928
Advance Wars (Europe) (En,Fr,De,Es)|.zip|3315902
Advance Wars (USA) (Rev 1)|.zip|2408359
Advance Wars (USA) (Virtual Console)|.zip|2408385
Advance Wars (USA)|.zip|2408147
Advance Wars 2 - Black Hole Rising (Europe) (En,Fr,De,Es,It) (Virtual Console)|.zip|4868982
Advance Wars 2 - Black Hole Rising (Europe) (En,Fr,De,Es,It)|.zip|4868946
Advance Wars 2 - Black Hole Rising (USA) (Virtual Console)|.zip|4224891
Advance Wars 2 - Black Hole Rising (USA)|.zip|4224862
Advanced Ghost Wranglin' (World) (Demo) (Aftermarket) (Unl)|.zip|37226
Advanced Music Player (Europe) (Unl) [b]|.zip|253317
Advanced Music Player (USA) (Unl) [b]|.zip|258744
Adventure of Tokyo Disney Sea (Japan)|.zip|1781819
Adventures of Jimmy Neutron Boy Genius, The - Attack of the Twonkies (USA, Europe)|.zip|2773940
Adventures of Jimmy Neutron Boy Genius, The - Jet Fusion (USA, Europe)|.zip|2274158
Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron, The (Germany)|.zip|2561334
Adventures of Jimmy Neutron Boy Genius vs. Jimmy Negatron, The (USA, Europe)|.zip|2547744
Adventures of Mr. Bean (Europe) (Demo)|.zip|556718
Aero the Acro-Bat (Europe)|.zip|1624894
Aero the Acro-Bat (USA) (Beta 1)|.zip|443101
Aero the Acro-Bat (USA)|.zip|1613776
Aero the Acro-Bat - Rascal Rival Revenge (USA) (Beta 2) (2002-03-27)|.zip|1529599
Agassi Tennis Generation (Europe) (En,Fr,De,Es,It)|.zip|1620255
Agassi Tennis Generation (USA)|.zip|1620048
Agent Hugo - Roborumble (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)|.zip|1476919
Aggressive Inline (Europe) (En,Fr,De)|.zip|4416773
Aggressive Inline (USA)|.zip|4410614
Agoria - Ode to Fate (World) (Unl)|.zip|1312353
Aigle de Guerre, L' (France)|.zip|3929067
AirForce Delta II (Japan) (En,Ja,Fr,De)|.zip|2272305
AirForce Delta Storm (USA) (En,Ja,Fr,De)|.zip|2270021
Airball (World) (v1.3) (Unl)|.zip|306059
Aka-chan Doubutsuen (Japan) (Rev 1)|.zip|2408244
Aka-chan Doubutsuen (Japan)|.zip|2477893
Akumajou Dracula - Circle of the Moon (China) (Unl)|.zip|3976932
Akumajou Dracula - Circle of the Moon (Japan) (Castlevania Advance Collection)|.zip|3959348
Akumajou Dracula - Circle of the Moon (Japan) (Virtual Console)|.zip|3963260
Akumajou Dracula - Circle of the Moon (Japan)|.zip|3962971
Aladdin (Europe) (En,Fr,De,Es)|.zip|2418086
Aladdin (Japan)|.zip|2411411
Aladdin (USA) (En,Fr,De,Es)|.zip|2418087
Aleck Bordon Adventure - Tower &amp; Shaft Advance (Japan)|.zip|2070623
Alex Rider - Stormbreaker (Europe) (En,Fr,De,Es)|.zip|2373774
Alex Rider - Stormbreaker (USA)|.zip|2441827
Alien Hominid (Europe) (En,Fr,De,Es,It)|.zip|2553542
Alienators - Evolution Continues (USA, Europe)|.zip|1656283
All-Star Baseball 2003 (USA)|.zip|2188926
All-Star Baseball 2004 (USA) (Beta 1)|.zip|4191804
All-Star Baseball 2004 (USA) (Beta 2)|.zip|3500091
All-Star Baseball 2004 Featuring Derek Jeter (USA)|.zip|4806662
All Grown Up! - Express Yourself (USA, Europe)|.zip|2760198
Altered Beast - Guardian of the Realms (Europe) (En,Fr,De,Es,It)|.zip|5004713
Altered Beast - Guardian of the Realms (USA)|.zip|4996095
Amazing Virtual Sea-Monkeys, The (USA)|.zip|2476645
American Bass Challenge (USA)|.zip|1489345
American Dragon - Jake Long - Rise of the Huntsclan (USA, Europe) (En,Fr,De,Es,It)|.zip|3250926
American Idol (USA)|.zip|12639171
American Tail, An - Fievel's Gold Rush (Europe) (En,Fr,De,Es,It)|.zip|1737799
American Tail, An - Fievel's Gold Rush (USA) (En,Es)|.zip|1738240
Angel Collection - Mezase! Gakuen no Fashion Leader (Japan)|.zip|3556466
Angel Collection 2 - Pichimo ni Narou (Japan)|.zip|4170390
Angelique (Japan)|.zip|2599350
Anguna - Warriors of Virtue (World) (2021-02-28) (Patreon) (Aftermarket) (Unl)|.zip|792555
Anguna - Warriors of Virtue (World) (Demo) (Aftermarket) (Unl)|.zip|340720
Anguna - Warriors of Virtue (World) (Evercade) (Aftermarket) (Unl)|.zip|763521
Anguna - Warriors of Virtue (World) (Retro-Bit Generations) (Aftermarket) (Unl)|.zip|807802
Anguna - Warriors of Virtue (World) (v0.91) (Aftermarket) (Unl)|.zip|772994
Anguna - Warriors of Virtue (World) (v0.92) (Aftermarket) (Unl)|.zip|771139
Anguna - Warriors of Virtue (World) (v0.93) (Aftermarket) (Unl) (Alt)|.zip|772996
Anguna - Warriors of Virtue (World) (v0.93) (Aftermarket) (Unl)|.zip|771140
Anguna - Warriors of Virtue (World) (v0.94) (Aftermarket) (Unl)|.zip|771431
Anguna - Warriors of Virtue (World) (v0.95) (Aftermarket) (Unl)|.zip|771314
Anguna - Warriors of Virtue (World) (v0.95) (Itch.io) (Aftermarket) (Unl)|.zip|807180
Anguna - Warriors of Virtue (World) (v2.0) (Demo) (Aftermarket) (Unl)|.zip|439861
Animal Mania - Dokidoki Aishou Check (Japan)|.zip|1563813
Animal Snap - Rescue Them 2 by 2 (Europe)|.zip|860418
Animal Snap - Rescue Them 2 by 2 (USA)|.zip|860718
Animal Yokochou - Doki Doki Kyuushutsu Daisakusen! no Maki (Japan)|.zip|6886510
