game_name|game_ext|game_size
Super Chinese World (Japan)|.zip|524690
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan) (Beta 1)|.zip|1072223
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan) (Beta 2)|.zip|1186717
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan)|.zip|1217601
Super Chinese World 3 - Chou Jigen Daisakusen (Japan)|.zip|920393
Super Conflict (Europe)|.zip|627465
Super Conflict (USA)|.zip|567948
Super Copa (Brazil) (Es,Pt) (Beta) (1994-02-28)|.zip|551254
Super Copa (Latin America) (Es,Pt)|.zip|531805
Super Cup Soccer (Japan) (En)|.zip|480054
Super Daikoukai Jidai (Japan) (Rev 1)|.zip|491242
Super Daikoukai Jidai (Japan)|.zip|609049
Super Dany (France) (Beta)|.zip|547715
Super Dany (France)|.zip|647155
Super Descentralizado 1995 (USA) (Es) (Pirate)|.zip|1110156
Super Descentralizado II (USA) (Es) (Pirate)|.zip|1666199
Super Dogfight (Japan)|.zip|777530
Super Donkey (Japan) (En) (Proto 1) (Zelda no Densetsu - Kamigami no Triforce leftover data)|.zip|439699
Super Donkey (Japan) (En) (Proto 2)|.zip|543282
Super Donkey Kong (Japan) (Rev 1) (Virtual Console, Classic Mini, Switch Online)|.zip|2535300
Super Donkey Kong (Japan) (Rev 1)|.zip|2535210
Super Donkey Kong (Japan)|.zip|2605813
Super Donkey Kong 2 - Dixie &amp; Diddy (Japan) (Rev 1) (Virtual Console)|.zip|2970693
Super Donkey Kong 2 - Dixie &amp; Diddy (Japan) (Rev 1)|.zip|2970643
Super Donkey Kong 2 - Dixie &amp; Diddy (Japan)|.zip|2970605
Super Donkey Kong 3 - Nazo no Kremis-tou (Japan) (Rev 1)|.zip|3165448
Super Donkey Kong 3 - Nazo no Kremis-tou (Japan)|.zip|3172641
Super Double Dragon (Europe) (Beta)|.zip|687152
Super Double Dragon (Europe)|.zip|687617
Super Double Dragon (USA)|.zip|687210
Super Double Yakuman (Japan)|.zip|208710
Super Double Yakuman II (Japan)|.zip|195865
Super Drakkhen (Japan)|.zip|1271425
Super Drift Out - World Rally Championships (Japan) (En)|.zip|1344664
Super Drift Out - World Rally Championships (USA) (Proto) (1995-05-18)|.zip|1401874
Super Dunk Shot (Japan) (En)|.zip|553666
Super Dunk Star (Japan) (En)|.zip|549493
Super E.D.F. (Japan) (En) (Switch Online)|.zip|536691
Super E.D.F. (Japan) (En)|.zip|536649
Super F1 Circus (Japan)|.zip|419561
Super F1 Circus 2 (Japan)|.zip|671825
Super F1 Circus 3 (Japan)|.zip|818789
Super F1 Circus Gaiden (Japan)|.zip|516105
Super F1 Circus Limited (Japan)|.zip|424210
Super Famicom Aging Program Ver. 1.00 (Japan) (En)|.zip|53902
Super Famicom Box 4S Attraction (Japan)|.zip|159022
Super Famicom Wars (Japan) (NP)|.zip|1104942
Super Family Circuit (Japan)|.zip|676553
Super Family Gelaende (Japan) (NP)|.zip|1249197
Super Family Tennis (Japan)|.zip|596179
Super Famista (Japan)|.zip|587867
Super Famista 2 (Japan)|.zip|704219
Super Famista 3 (Japan)|.zip|683879
Super Famista 4 (Japan) (Rev 1)|.zip|1275644
Super Famista 4 (Japan)|.zip|1275630
Super Famista 5 (Japan)|.zip|1682963
Super Final Match Tennis (Japan)|.zip|665754
Super Fire Pro Wrestling (Japan)|.zip|555564
Super Fire Pro Wrestling - Queen's Special (Japan)|.zip|1816443
Super Fire Pro Wrestling 2 (Japan) (Beta)|.zip|646180
Super Fire Pro Wrestling 2 (Japan)|.zip|646144
Super Fire Pro Wrestling 3 (Japan) (Demo)|.zip|925593
Super Fire Pro Wrestling III - Easy Type (Japan)|.zip|850574
Super Fire Pro Wrestling III - Final Bout (Japan) (Rev 1)|.zip|924869
Super Fire Pro Wrestling III - Final Bout (Japan)|.zip|924845
Super Fire Pro Wrestling Special (Japan) (Rev 1)|.zip|2817004
Super Fire Pro Wrestling Special (Japan)|.zip|2815169
Super Fire Pro Wrestling X (Japan)|.zip|2428451
Super Fire Pro Wrestling X Premium (Japan)|.zip|2431517
Super Fishing Big Fight (Japan)|.zip|983477
Super Formation Soccer (Japan)|.zip|263702
Super Formation Soccer 94 - World Cup Edition (Japan)|.zip|563511
Super Formation Soccer 94 - World Cup Final Data (Japan)|.zip|565500
Super Formation Soccer 95 - della Serie A (Japan) (UCC Xaqua Version)|.zip|761946
Super Formation Soccer 95 - della Serie A (Japan)|.zip|767210
Super Formation Soccer 96 - World Club Edition (Japan)|.zip|600618
Super Formation Soccer II (Japan)|.zip|351749
Super Full Metal (Europe) (It,Sv) (Proto)|.zip|286623
Super Full Metal Planet (Europe) (En) (Proto)|.zip|287847
Super Full Metal Planet (Europe) (En,It) (Proto 1)|.zip|309357
Super Full Metal Planet (Europe) (En,It) (Proto 2)|.zip|288792
Super Gachapon World - SD Gundam X (Japan)|.zip|735373
Super Game Boy (Europe) (Beta) (1994-03-24)|.zip|154763
Super Game Boy (Japan, USA) (En) (Beta) (1994-03-06)|.zip|155029
Super Game Boy (Japan, USA) (En) (Beta) (1994-03-23) (Alt)|.zip|154791
Super Game Boy (Japan, USA) (En) (Beta) (1994-03-23)|.zip|154780
Super Game Boy (Japan, USA) (En) (Rev 1)|.zip|154755
Super Game Boy (Japan, USA) (En)|.zip|154742
Super Game Boy (World) (Rev 2)|.zip|154825
Super Game Boy 2 (Japan)|.zip|286917
Super Game Boy 2 SGB2-CPU (Japan) (Enhancement Chip)|.zip|478
Super Game Boy SGB-CPU (World) (Enhancement Chip)|.zip|472
Super Genjin (Japan)|.zip|900319
Super Genjin 2 (Japan)|.zip|837915
Super Ghouls 'N Ghosts (Europe)|.zip|668326
Super Ghouls 'N Ghosts (USA) (Beta)|.zip|550149
Super Ghouls 'N Ghosts (USA)|.zip|667895
Super Ghouls 'N Ghosts (USA, Europe) (Virtual Console, Classic Mini, Switch Online)|.zip|668020
Super Goal! (Europe)|.zip|516576
Super Goal! 2 (USA)|.zip|275653
Super Godzilla (USA)|.zip|753679
Super Gomoku Narabe - Renju (Japan)|.zip|285299
Super Gomoku Shougi - Jouseki Kenkyuu Hen (Japan)|.zip|679891
Super Gussun Oyoyo (Japan) (Beta 1)|.zip|835460
Super Gussun Oyoyo (Japan) (Beta 2)|.zip|1021667
Super Gussun Oyoyo (Japan)|.zip|1015806
Super Gussun Oyoyo 2 (Japan)|.zip|774335
Super H.Q. - Criminal Chaser (Japan)|.zip|496595
Super Hanafuda (Japan)|.zip|354383
Super Hanafuda 2 (Japan)|.zip|641164
Super High Impact (Japan) (En)|.zip|826036
Super High Impact (USA) (Beta 1)|.zip|825719
Super High Impact (USA) (Beta 2) (1993-03-11)|.zip|828923
Super High Impact (USA)|.zip|826044
Super Hockey '94 (Japan) (En)|.zip|500517
Super Hockey (Europe)|.zip|688570
Super Hockey (France) (En,Fr)|.zip|670876
Super Honmei - GI Seiha (Japan)|.zip|801411
Super Ice Hockey (Europe)|.zip|506676
Super Igo - Go Ou (Japan)|.zip|264018
Super Indy Champ (Japan)|.zip|608127
Super Inindou - Datou Nobunaga (Japan)|.zip|646037
Super International Cricket (Europe) (Beta)|.zip|709777
Super International Cricket (Europe)|.zip|709765
Super James Pond (Europe)|.zip|364581
Super James Pond (USA) (Beta)|.zip|365274
Super James Pond (USA)|.zip|363779
Super James Pond II (Japan)|.zip|633963
Super Jangou (Japan)|.zip|525404
Super Jinsei Game (Japan) (Rev 1)|.zip|566755
Super Jinsei Game (Japan)|.zip|566689
Super Jinsei Game 2 (Japan) (Rev 1)|.zip|728228
Super Jinsei Game 2 (Japan) (Rev 2)|.zip|717217
Super Jinsei Game 2 (Japan)|.zip|709785
Super Jinsei Game 3 (Japan) (Rev 1)|.zip|1138908
Super Jinsei Game 3 (Japan)|.zip|1001726
Super Keiba (Japan)|.zip|469929
Super Keiba 2 (Japan)|.zip|712625
Super Keirin (Japan)|.zip|988747
Super Kick Boxing - Best of the Best (Japan) (En)|.zip|599055
Super Kick Off (Japan)|.zip|237678
Super Koukou Yakyuu - Ikkyuu Nyuukon (Japan)|.zip|675417
Super Kyousouba - Kaze no Sylphid (Japan)|.zip|601341
Super Kyoutei (Japan) (Rev 1)|.zip|650750
Super Kyoutei (Japan)|.zip|653003
Super Kyoutei 2 (Japan)|.zip|444215
Super Kyuukyoku Harikiri Stadium (Japan)|.zip|604778
Super Kyuukyoku Harikiri Stadium 2 (Japan)|.zip|921531
Super Linearball (Japan)|.zip|218901
Super Loopz (Europe) (Proto)|.zip|323195
Super Loopz (Japan)|.zip|303744
Super MIDI Pak (World) (Aftermarket) (Unl)|.zip|107227
Super Mad Champ (Japan)|.zip|1011077
Super Mahjong (Japan)|.zip|237400
Super Mahjong 2 - Honkaku 4-nin Uchi! (Japan) (Rev 1)|.zip|350217
Super Mahjong 2 - Honkaku 4-nin Uchi! (Japan)|.zip|348930
Super Mahjong 3 - Karakuchi (Japan)|.zip|665767
Super Mahjong Taikai (Japan) (Rev 1)|.zip|292517
Super Mahjong Taikai (Japan) (Rev 2)|.zip|292524
Super Mahjong Taikai (Japan) (Rev 3)|.zip|292562
Super Mahjong Taikai (Japan) (Rev 4)|.zip|292565
Super Mahjong Taikai (Japan) (Rev 5)|.zip|292573
Super Mahjong Taikai (Japan)|.zip|292493
Super Mario - Yoshi Island (Japan) (Beta) (1995-07-10)|.zip|1270974
Super Mario - Yoshi Island (Japan) (Rev 1) (Beta) (1995-08-21)|.zip|1269297
Super Mario - Yoshi Island (Japan) (Rev 1)|.zip|1269257
Super Mario - Yoshi Island (Japan) (Rev 2) (Beta) (1995-10-02)|.zip|1269297
Super Mario - Yoshi Island (Japan) (Rev 2)|.zip|1269256
Super Mario - Yoshi Island (Japan)|.zip|1270842
Super Mario All-Stars (Europe) (Wii)|.zip|972152
Super Mario All-Stars (Europe)|.zip|972096
Super Mario All-Stars (USA) (Wii)|.zip|971341
Super Mario All-Stars (USA)|.zip|971288
Super Mario All-Stars (USA, Europe) (Switch Online)|.zip|971379
Super Mario All-Stars + Super Mario World (USA)|.zip|1335858
Super Mario All-Stars and Super Mario World (Europe)|.zip|1338736
Super Mario Collection (Japan) (Rev 1) (Switch Online)|.zip|980503
Super Mario Collection (Japan) (Rev 1) (Wii)|.zip|980489
Super Mario Collection (Japan) (Rev 1)|.zip|980431
Super Mario Collection (Japan)|.zip|980304
Super Mario Kart (Europe)|.zip|351340
Super Mario Kart (Japan) (Beta) (1992-04-13)|.zip|330102
Super Mario Kart (Japan) (Beta) (1992-07-10)|.zip|352227
Super Mario Kart (Japan) (Beta) (1992-08-06)|.zip|352406
Super Mario Kart (Japan)|.zip|352364
Super Mario Kart (USA) (Beta) (1992-08-06)|.zip|351282
Super Mario Kart (USA)|.zip|351251
Super Mario RPG (Japan) (Virtual Console)|.zip|2677965
Super Mario RPG (Japan)|.zip|2677927
Super Mario RPG - Legend of the Seven Stars (USA)|.zip|2682192
Super Mario RPG - Legend of the Seven Stars (USA, Europe) (Virtual Console)|.zip|2682251
Super Mario World (Europe) (Rev 1)|.zip|350983
Super Mario World (Europe)|.zip|346213
Super Mario World (Japan) (En) (Arcade) [b]|.zip|348898
Super Mario World (USA) (Beta) (1990-10-25)|.zip|352214
Super Mario World (USA)|.zip|345695
Super Mario World (USA, Europe) (Virtual Console, Classic Mini, Switch Online)|.zip|345806
Super Mario World - Super Mario Bros. 4 (Japan) (Classic Mini, Switch Online)|.zip|344898
Super Mario World - Super Mario Bros. 4 (Japan)|.zip|344836
Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De) (Rev 1)|.zip|1304781
Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De) (Rev 2)|.zip|1304793
Super Mario World 2 - Yoshi's Island (Europe) (En,Fr,De)|.zip|1304719
Super Mario World 2 - Yoshi's Island (USA) (Rev 1)|.zip|1286562
Super Mario World 2 - Yoshi's Island (USA)|.zip|1286396
Super Metroid (Europe) (En,Fr,De)|.zip|1572777
Super Metroid (Japan) (En,Ja) (Virtual Console, Switch Online)|.zip|1569877
Super Metroid (Japan, USA) (En,Ja)|.zip|1569844
Super Metroid (USA, Europe) (En,Ja) (Virtual Console, Classic Mini, Switch Online)|.zip|1569912
Super Moero!! Pro Yakyuu (Japan)|.zip|795235
Super Momotarou Dentetsu DX (Japan) (JR Nishi-Nihon Presents)|.zip|1574085
Super Momotarou Dentetsu DX (Japan)|.zip|1575424
Super Momotarou Dentetsu II (Japan)|.zip|607917
Super Momotarou Dentetsu III (Japan) (Rev 1)|.zip|777783
Super Momotarou Dentetsu III (Japan) (Rev 2)|.zip|777816
Super Momotarou Dentetsu III (Japan)|.zip|777676
Super Morph (Europe)|.zip|464862
Super NES Control Deck Tester (Japan) (En) (Rev 1)|.zip|185751
Super Naxat Open - Golf de Shoubu da Dorabocchan (Japan)|.zip|594040
Super Nazo Puyo - Rulue no Roux (Japan) (Beta)|.zip|529713
Super Nazo Puyo - Rulue no Roux (Japan)|.zip|558164
Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan) (Sample) (1996-06-26) ('96 Tokyo Omocha Show)|.zip|585395
Super Nazo Puyo Tsuu - Rulue no Tetsuwan Hanjouki (Japan)|.zip|652019
Super Nichibutsu Mahjong (Japan)|.zip|450737
Super Nichibutsu Mahjong 2 - Zenkoku Seiha Hen (Japan)|.zip|846298
Super Nichibutsu Mahjong 3 - Yoshimoto Gekijou Hen (Japan)|.zip|885678
Super Nichibutsu Mahjong 4 - Kisokenkyuu Hen (Japan)|.zip|463877
Super Ninja-kun (Japan)|.zip|469630
Super Ninja Boy (Europe) (Proto)|.zip|522211
Super Ninja Boy (USA) (Beta)|.zip|517036
Super Ninja Boy (USA)|.zip|522099
Super Nintendo Campus Challenge 1992 (Japan) (En) (Competition Cart)|.zip|1002065
Super Noah's Ark 3D (World) (Steam)|.zip|506994
Super Nobunaga no Yabou - Bushou Fuuunroku (Japan) (Rev 1)|.zip|532828
Super Nobunaga no Yabou - Bushou Fuuunroku (Japan)|.zip|532829
Super Nobunaga no Yabou - Zenkoku Ban (Japan) (Rev 1)|.zip|338623
Super Nobunaga no Yabou - Zenkoku Ban (Japan)|.zip|336598
Super Nova (USA) (Beta)|.zip|513140
Super Nova (USA)|.zip|588111
Super Off Road (Europe)|.zip|229521
Super Off Road (Japan) (En)|.zip|229733
Super Off Road (USA)|.zip|229133
Super Off Road - The Baja (USA) (Beta)|.zip|682325
Super Off Road - The Baja (USA)|.zip|684586
Super Okumanchouja Game (Japan) (Rev 1)|.zip|566304
Super Okumanchouja Game (Japan)|.zip|486034
Super Oozumou - Nessen Ooichiban (Japan) (Beta) (1992-10-10)|.zip|368201
Super Oozumou - Nessen Ooichiban (Japan)|.zip|368170
Super Pachi-Slot Mahjong (Japan)|.zip|508968
Super Pachinko Taisen (Japan)|.zip|360032
Super Pang (Europe)|.zip|362769
Super Pang (Japan)|.zip|362696
Super Pinball - Behind the Mask (Europe)|.zip|436127
Super Pinball - Behind the Mask (Japan) (Beta)|.zip|418865
Super Pinball - Behind the Mask (Japan)|.zip|420463
Super Pinball - Behind the Mask (USA) (Rev 1)|.zip|426032
Super Pinball - Behind the Mask (USA)|.zip|419948
Super Pinball II - The Amazing Odyssey (Japan)|.zip|643749
Super Play Action Football (USA) (Beta)|.zip|458254
Super Play Action Football (USA)|.zip|458038
Super Power League (Japan)|.zip|1088082
Super Power League 2 (Japan) (Rev 1)|.zip|1487733
Super Power League 2 (Japan)|.zip|1487687
Super Power League 3 (Japan)|.zip|1883920
Super Power League 4 (Japan)|.zip|1754310
Super Probotector - Alien Rebels (Europe) (Beta)|.zip|749076
Super Probotector - Alien Rebels (Europe) (Virtual Console)|.zip|749135
Super Probotector - Alien Rebels (Europe)|.zip|749037
Super Probotector - Alien Rebels (World) (Contra Anniversary Collection)|.zip|749192
Super Professional Baseball (Japan)|.zip|419679
Super Professional Baseball II (Japan)|.zip|443247
Super Punch-Out!! (Europe) (Beta)|.zip|1494273
Super Punch-Out!! (Europe)|.zip|1475917
Super Punch-Out!! (Japan) (NP)|.zip|1493573
Super Punch-Out!! (USA)|.zip|1494483
Super Punch-Out!! (World) (GameCube)|.zip|1494508
Super Putty (Europe) (Beta) [b]|.zip|583588
Super Putty (Europe)|.zip|581678
Super Putty (USA)|.zip|588983
Super Puyo Puyo (Japan) (Rev 1)|.zip|612605
Super Puyo Puyo (Japan) (Rev 2)|.zip|612576
Super Puyo Puyo (Japan)|.zip|612579
Super Puyo Puyo 2 (USA, Europe) (Ja) (Switch Online)|.zip|1289376
Super Puyo Puyo Tsuu (Japan)|.zip|1289328
Super Puyo Puyo Tsuu Remix (Japan)|.zip|1342927
Super R-Type (Europe)|.zip|413533
Super R-Type (Japan) (En)|.zip|421541
Super R-Type (USA)|.zip|413527
Super R.B.I. Baseball (USA)|.zip|683424
Super Rambler (World) (v1.01) (Aftermarket) (Unl)|.zip|43665
Super Rambler (World) (v1.02) (Aftermarket) (Unl)|.zip|44118
Super Real Mahjong PIV (Japan)|.zip|1052239
Super Real Mahjong PV Paradise - All-Star 4-nin Uchi (Japan)|.zip|998492
Super Robot Taisen EX (Japan)|.zip|1114986
Super Robot Taisen Gaiden - Masoukishin - The Lord of Elemental (Japan)|.zip|2243024
Super Royal Blood (Japan)|.zip|649705
Super Rugby (Japan)|.zip|371092
Super SWIV (Europe)|.zip|484465
Super SWIV (Japan) (En) (Beta 1)|.zip|485311
Super SWIV (Japan) (En) (Beta 2)|.zip|485276
Super SWIV (Japan) (En)|.zip|485125
Super Sangokushi (Japan)|.zip|700959
Super Sangokushi II (Japan) (Rev 1)|.zip|535700
Super Sangokushi II (Japan)|.zip|578320
Super Scope 6 (Japan)|.zip|522219
Super Scope 6 (USA)|.zip|509304
Super Shadow of the Beast (USA) (Proto)|.zip|578109
Super Shanghai - Dragon's Eye (Japan) (Activision)|.zip|428329
Super Shanghai - Dragon's Eye (Japan) (HOT B)|.zip|429036
Super Shougi (Japan) (Rev 1)|.zip|551488
Super Shougi (Japan)|.zip|551474
Super Shougi 2 (Japan)|.zip|904368
Super Shougi 3 - Kitaihei (Japan)|.zip|555652
Super Siika (World) (Aftermarket) (Unl)|.zip|9830
Super Slam Dunk (USA)|.zip|681199
Super Slap Shot (Japan) (En)|.zip|400196
Super Slap Shot (USA)|.zip|400543
Super Smash T.V. (Europe)|.zip|372530
Super Smash T.V. (USA)|.zip|372486
Super Snakey (Japan)|.zip|391650
Super Soccer (Europe)|.zip|259545
Super Soccer (USA) (Arcade)|.zip|259239
Super Soccer (USA)|.zip|259323
Super Soccer Champ (USA)|.zip|246372
Super Solitaire (Europe) (En,Fr,De,Es,It) (Proto)|.zip|346804
Super Solitaire (USA) (En,Fr,De,Es,It)|.zip|353069
Super Soukoban (Japan)|.zip|317503
Super Stadium (Japan)|.zip|304797
Super Star Fox Weekend (USA) (Competition Cart, Nintendo Power mail-order)|.zip|615195
Super Star Wars (Europe) (Rev 1)|.zip|873164
Super Star Wars (Europe)|.zip|871659
Super Star Wars (Japan)|.zip|872690
Super Star Wars (USA) (Beta 1) (1992-07-10)|.zip|868961
Super Star Wars (USA) (Beta 2) (1992-07-17)|.zip|870128
Super Star Wars (USA) (Beta 3) (1992-07-21)|.zip|869025
Super Star Wars (USA) (Rev 1)|.zip|873157
Super Star Wars (USA)|.zip|869960
Super Star Wars - Jedi no Fukushuu (Japan)|.zip|1712300
Super Star Wars - Return of the Jedi (Europe) (Beta)|.zip|1235374
Super Star Wars - Return of the Jedi (Europe) (Rev 1)|.zip|1705999
Super Star Wars - Return of the Jedi (Europe)|.zip|1706573
Super Star Wars - Return of the Jedi (USA) (Rev 1)|.zip|1705993
Super Star Wars - Return of the Jedi (USA)|.zip|1705972
Super Star Wars - Teikoku no Gyakushuu (Japan)|.zip|1252806
Super Star Wars - The Empire Strikes Back (Europe) (Beta)|.zip|1290288
Super Star Wars - The Empire Strikes Back (Europe) (Rev 1)|.zip|1287377
Super Star Wars - The Empire Strikes Back (Europe)|.zip|1287350
Super Star Wars - The Empire Strikes Back (USA) (Rev 1)|.zip|1287371
Super Star Wars - The Empire Strikes Back (USA)|.zip|1287346
Super Street Fighter II (Europe) (Virtual Console)|.zip|2837140
Super Street Fighter II (Europe)|.zip|2837247
Super Street Fighter II (USA) (Beta 1)|.zip|2832905
Super Street Fighter II (USA) (Beta 2)|.zip|2832899
Super Street Fighter II (USA) (Rev 1) (Virtual Console)|.zip|2833260
Super Street Fighter II (USA) (Rev 1)|.zip|2833392
Super Street Fighter II (USA)|.zip|2832870
Super Street Fighter II - The New Challengers (Japan) (Virtual Console)|.zip|2836296
Super Street Fighter II - The New Challengers (Japan)|.zip|2836421
Super Strike Eagle (Europe) (En,Fr,De,Es,It)|.zip|665109
Super Strike Eagle (USA)|.zip|676104
Super Strike Gunner (Europe)|.zip|375318
Super Sudoku (World) (v0.1) (Beta) (Aftermarket) (Unl)|.zip|21020
Super Sudoku (World) (v0.2) (Beta) (Aftermarket) (Unl)|.zip|22151
Super Sudoku (World) (v1.0) (Aftermarket) (Unl)|.zip|49279
Super Sudoku (World) (v1.1) (Aftermarket) (Unl)|.zip|49351
Super Tekkyuu Fight! (Japan)|.zip|826639
Super Tennis (Europe) (Rev 1)|.zip|264012
Super Tennis (Europe)|.zip|264443
Super Tennis (USA) (Arcade)|.zip|264256
Super Tennis (USA)|.zip|264251
Super Tennis - World Circuit (Japan) (En)|.zip|264637
Super Tetris 2 + Bombliss (Japan) (En) (Rev 1)|.zip|390584
Super Tetris 2 + Bombliss (Japan) (En)|.zip|390567
Super Tetris 2 + Bombliss Genteiban (Japan) (En)|.zip|422867
Super Tetris 3 (Japan) (En)|.zip|761489
Super Thor Quest (World) (Aftermarket) (Unl)|.zip|88256
Super Troll Islands (Europe)|.zip|339260
Super Troll Islands (USA) (Beta)|.zip|339240
Super Troll Islands (USA)|.zip|337051
Super Troll Islands - Shiawase o Ageru (Japan)|.zip|342436
Super Trump Collection (Japan)|.zip|281059
Super Trump Collection 2 (Japan)|.zip|306966
Super Tsumeshougi 1000 (Japan)|.zip|249435
Super Turrican (Europe) (Virtual Console)|.zip|399579
Super Turrican (Europe)|.zip|399547
Super Turrican (Japan) (En)|.zip|399133
Super Turrican (USA) (Virtual Console)|.zip|399170
Super Turrican (USA)|.zip|399136
Super Turrican 2 (Europe)|.zip|1712665
Super Turrican 2 (USA) (Beta 1)|.zip|400318
Super Turrican 2 (USA) (Beta 2)|.zip|1713118
Super Turrican 2 (USA)|.zip|1712660
Super Turrican 2 Special Edition (USA) (Strictly Limited Games)|.zip|2103384
Super Turrican Collection (USA) (Strictly Limited Games) (Alt)|.zip|876651
Super Turrican Collection (USA) (Strictly Limited Games)|.zip|880554
Super Ultra Baseball (Japan)|.zip|202849
Super Ultra Baseball 2 (Japan)|.zip|285335
Super Uno (Japan) (Beta)|.zip|675469
Super Uno (Japan) (Rev 1)|.zip|653657
Super Uno (Japan)|.zip|653274
Super Valis - Akaki Tsuki no Otome (Japan)|.zip|688520
Super Valis IV (USA)|.zip|688827
Super Variable Geo (Japan)|.zip|1934559
Super Volley II (Japan)|.zip|578994
Super Wagyan Land (Japan)|.zip|539728
Super Wagyan Land 2 (Japan)|.zip|594248
Super Widget (Europe)|.zip|559480
Super Widget (USA) (Beta)|.zip|700620
Super Widget (USA)|.zip|559491
Super Wrestle Angels (Japan)|.zip|1000802
Super X-Terminator 2 Sasuke (Japan) (Unl) [b]|.zip|14970
Super Yakyuudou (Japan)|.zip|699447
Super Zugan - Hakotenjou kara no Shoutaijou (Japan)|.zip|754490
Super Zugan 2 - Tsukanpo Fighter (Japan)|.zip|926330
Supercooked! (World) (Aftermarket) (Unl)|.zip|234661
Supercooked! (World) (v1.1) (Aftermarket) (Unl)|.zip|234689
Supercooked! (World) (v1.2) (Aftermarket) (Unl)|.zip|234930
Superman (USA) (Demo) (1992-05-25)|.zip|97946
Supplication (World) (v0.83) (Proto) (Aftermarket) (Unl)|.zip|60978
Sure Instinct (World) (v1.0) (NTSC) (Aftermarket) (Unl)|.zip|278940
Sure Instinct (World) (v1.0) (PAL) (Aftermarket) (Unl)|.zip|271144
Sure Instinct (World) (v1.0.1) (NTSC) (Aftermarket) (Unl)|.zip|279034
Sure Instinct (World) (v1.0.1) (PAL) (Aftermarket) (Unl)|.zip|271155
Sure Instinct (World) (v1.0.2) (NTSC) (Aftermarket) (Unl)|.zip|276682
Sure Instinct (World) (v1.0.2) (PAL) (Aftermarket) (Unl)|.zip|269265
Sutobasu Yarou Show (Japan)|.zip|587663
Sutte Hakkun (Japan)|.zip|730542
Suzuka 8 Hours (Japan) (En)|.zip|520092
Suzuka 8 Hours (USA)|.zip|522814
Suzuki Aguri no F-1 Super Driving (Japan) (En)|.zip|636756
Sword Maniac (Japan)|.zip|733666
Sword World SFC (Japan)|.zip|874153
Sword World SFC 2 - Inishie no Kyojin Densetsu (Japan) (Rev 1)|.zip|1093449
Sword World SFC 2 - Inishie no Kyojin Densetsu (Japan)|.zip|1091704
Sylvester and Tweety (USA) (Proto) (1993-10-11)|.zip|213546
Sylvester and Tweety (USA) (Proto) (1993-12-15)|.zip|111937
Syndicate (Europe) (En,Fr,De) (Beta)|.zip|875003
Syndicate (Europe) (En,Fr,De)|.zip|875825
Syndicate (Japan)|.zip|869474
Syndicate (USA)|.zip|872852
Syvalion (Europe) (Beta)|.zip|591888
Syvalion (Europe)|.zip|523340
Syvalion (Japan)|.zip|601048
T2 - The Arcade Game (Europe)|.zip|698033
T2 - The Arcade Game (Japan)|.zip|697403
T2 - The Arcade Game (USA)|.zip|696238
TKO Super Championship Boxing (Europe)|.zip|303483
TKO Super Championship Boxing (USA) (Sample) (1992-08-xx)|.zip|303525
TKO Super Championship Boxing (USA)|.zip|303483
TNN Bass Tournament of Champions (USA)|.zip|953046
TV-Chan's Great Escape! (World) (Aftermarket) (Unl)|.zip|136637
Table Game Daishuugou!! (Japan)|.zip|378224
Tactical Soccer (Japan)|.zip|948714
Tactics Ogre - Let Us Cling Together (Japan) (Rev 1) (Virtual Console)|.zip|2394062
Tactics Ogre - Let Us Cling Together (Japan) (Rev 1)|.zip|2394026
Tactics Ogre - Let Us Cling Together (Japan) (Rev 2) (NP)|.zip|2392855
Tactics Ogre - Let Us Cling Together (Japan)|.zip|2393799
Tadaima Yuusha Boshuuchuu Okawari (Japan)|.zip|1602940
Taekwon-Do (Japan) (Ja,Ko)|.zip|793866
Taekwon-Do (Korea)|.zip|750319
Taiketsu!! Brass Numbers (Japan)|.zip|796633
Taikou Risshiden (Japan)|.zip|855921
Taikyoku Igo - Goliath (Japan)|.zip|383039
Taikyoku Igo - Idaten (Japan)|.zip|396437
Taiwan 16 Mahjong II - Horoscope Girls Edition (Hong Kong) (Unl)|.zip|306589
Takahashi Meijin no Daibouken-jima (Japan) (En)|.zip|532206
Takahashi Meijin no Daibouken-jima II (Japan)|.zip|847070
Take Yutaka GI Memory (Japan)|.zip|2091020
Takeda Nobuhiro no Super Cup Soccer (Japan)|.zip|275219
Takeda Nobuhiro no Super League Soccer (Japan)|.zip|570908
Takemiya Masaki Kudan no Igo Taishou (Japan)|.zip|389229
Tales of Phantasia (Japan)|.zip|4594101
Tamagotch Town (Japan) (NP)|.zip|475133
Targa (Europe) (Proto)|.zip|1405456
Tarot Mystery (Japan)|.zip|356935
Tarzan (USA) (Pirate)|.zip|1277023
Tarzan - Lord of the Jungle (USA) (Proto)|.zip|1299819
Tatakae Genshijin 2 - Rookie no Bouken (Japan) (En)|.zip|339207
Tatakae Genshijin 3 - Shuyaku wa Yappari Joe &amp; Mac (Japan)|.zip|734463
Taz-Mania (Europe)|.zip|581417
Taz-Mania (USA) (Beta 1)|.zip|584903
