game_id|game_name|game_info|game_size
warriorb.zip|Warrior Blade: Rastan Saga Episode III|6.3M - Platform/2p - (c)1991 Taito|6610809
wb3.zip|Wonder Boy III: Monster Lair|382.0K - Platform/2p - (c)1988 Sega|391158
wbmlvc.zip|Wonder Boy in Monster Land|157.7K - Action-adventure/2p - (c)1987 Sega|161508
willow.zip|Willow|1.7M - Platform/2p - (c)1989 Capcom|1773778
wingforc.zip|Wing Force|2.2M - Shoot 'em up/2p - (c)199X Atlus|2334971
wizdfireu.zip|Wizard Fire (also known as Dark Seal II)|5.6M - Beat 'em up/2p - (c)1992 Data East|5876331
wndrmomo.zip|Wonder Momo|344.6K - Beat 'em up/2p - (c)1987 Namco|352834
wof.zip|Warriors of Fate|3.8M - Beat 'em up/3p - (c)1992 Capcom|3943624
worldwar.zip|World Wars|392.0K - Shoot 'em up/2p - (c)1987 SNK|401427
wrestwar.zip|Wrestle War|1,012.9K - Sports/2p - (c)1989 Sega|1037247
wrofaero.zip|War of Aero: Project MEIOU|1.3M - Shoot 'em up/2p - (c)1993 Yang Chang|1415393
wwfmania.zip|WWF WrestleMania|17.8M - Sports/2p - (c)1995 Midway|18713371
wwfsstaru7.zip|WWF Superstars|1.4M - Sports/2p - (c)1989 Technos|1510410
wwfwfest.zip|WWF WrestleFest|4.5M - Sports/4p - (c)1991 Technos|4704977
wyvernf0.zip|Wyvern F-0|94.9K - Shoot 'em up/2p - (c)1985 Taito|97170
wyvernwg.zip|Wyvern Wings (also known as Space Opera: Wyvern Wings)|7.8M - Shoot 'em up/2p - (c)2001 SemiCom|8172581
xevious.zip|Xevious|42.7K - Shoot 'em up/2p - (c)1983 Atari|43716
xexex.zip|Xexex|4.3M - Shoot 'em up/2p - (c)1991 Konami|4526649
xmcotau.zip|X-Men: Children of the Atom|19.1M - Fighting/2p - (c)1994 Capcom|20054098
xmen2pu.zip|X-Men|4.0M - Beat 'em up/6p - (c)1992 Konami|4244783
xmultipl.zip|XMultiply|834.7K - Shoot 'em up/2p - (c)1989 Irem|854685
xmvsfu.zip|X-Men vs. Street Fighter|18.7M - Fighting/2p - (c)1996 Capcom|19605657
xybots.zip|Xybots|304.4K - Shooter (TPS)/2p - (c)1987 Atari|311744
yiear.zip|Yie Ar Kung-Fu|58.3K - Fighting/2p - (c)1985 Konami|59664
zaxxon.zip|Zaxxon|34.6K - Shoot 'em up/2p - (c)1982 Sega|35446
zektor.zip|Zektor|43.7K - Shoot 'em up/2p - (c)1982 Sega|44725
zeroteam.zip|Zero Team|5.5M - Beat 'em up/4p - (c)1993 Fabtek|5812229
zerowing.zip|Zero Wing|543.4K - Shoot 'em up/2p - (c)1989 Williams Electronics|556450
zombraid.zip|Zombie Raid|6.6M - Gallery shooter/2p - (c)1995 Sammy Studios|6902862
zookeep.zip|Zoo Keeper|44.0K - Action/2p - (c)1983 Taito|45060
